symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
JPM,2019-09-10 00:00:00+00:00,116.87,117.27,115.73,116.3,14330294,102.0722120875,102.4215650851,101.0765560442,101.5743840658,14330294,0.0,1.0
JPM,2019-09-11 00:00:00+00:00,117.19,117.2,115.38,116.89,9905010,102.3516944856,102.3604283106,100.7708721713,102.0896797374,9905010,0.0,1.0
JPM,2019-09-12 00:00:00+00:00,117.91,118.47,115.92,116.55,12281879,102.9805298814,103.4696240781,101.2424987181,101.7927296894,12281879,0.0,1.0
JPM,2019-09-13 00:00:00+00:00,120.23,120.4,118.75,119.0,16256651,105.0067772677,105.1552522917,103.7141711764,103.9325168,16256651,0.0,1.0
JPM,2019-09-16 00:00:00+00:00,119.16,119.87,118.38,118.9,11873407,104.072257999,104.6923595698,103.3910196536,103.8451785506,11873407,0.0,1.0
JPM,2019-09-17 00:00:00+00:00,118.57,118.61,117.24,118.42,10817417,103.5569623275,103.5918976273,102.3953636103,103.4259549534,10817417,0.0,1.0
JPM,2019-09-18 00:00:00+00:00,119.76,120.08,117.75,118.32,10713520,104.5962874955,104.8757698936,102.8407886823,103.338616704,10713520,0.0,1.0
JPM,2019-09-19 00:00:00+00:00,119.38,120.34,119.09,119.7,9458820,104.2644021477,105.1028493421,104.0111212244,104.5438845458,9458820,0.0,1.0
JPM,2019-09-20 00:00:00+00:00,118.9,120.34,118.87,119.74,22075596,103.8451785506,105.1028493421,103.8189770757,104.5788198456,22075596,0.0,1.0
JPM,2019-09-23 00:00:00+00:00,118.88,119.12,117.68,117.78,9183072,103.8277109007,104.0373226993,102.7796519077,102.8669901571,9183072,0.0,1.0
JPM,2019-09-24 00:00:00+00:00,117.33,119.26,117.04,118.75,11850898,102.4739680348,104.1595962484,102.2206871115,103.7141711764,11850898,0.0,1.0
JPM,2019-09-25 00:00:00+00:00,118.0,118.36,117.12,117.27,9417130,103.0591343058,103.3735520037,102.290557711,102.4215650851,9417130,0.0,1.0
JPM,2019-09-26 00:00:00+00:00,117.03,118.05,116.95,117.88,9918237,102.2119532866,103.1028034306,102.142082687,102.9543284066,9918237,0.0,1.0
JPM,2019-09-27 00:00:00+00:00,117.72,118.64,117.28,117.96,10207848,102.8145872075,103.6180991021,102.4302989101,103.0241990061,10207848,0.0,1.0
JPM,2019-09-30 00:00:00+00:00,117.69,118.77,117.22,118.36,9799593,102.7883857327,103.7316388263,102.3778959604,103.3735520037,9799593,0.0,1.0
JPM,2019-10-01 00:00:00+00:00,115.55,119.0,115.41,118.4,11327235,100.9193471953,103.9325168,100.7970736461,103.4084873035,11327235,0.0,1.0
JPM,2019-10-02 00:00:00+00:00,113.25,114.9,112.93,114.81,12621579,98.9105674588,100.3516485741,98.6310850607,100.2730441496,12621579,0.0,1.0
JPM,2019-10-03 00:00:00+00:00,112.19,112.91,110.52,112.27,13018567,98.7708262597,99.4047062393,97.3005768627,98.8412573686,13018567,0.9,1.0
JPM,2019-10-04 00:00:00+00:00,114.62,114.94,112.27,112.34,9619571,100.9101711908,101.1918956261,98.8412573686,98.9028845888,9619571,0.0,1.0
JPM,2019-10-07 00:00:00+00:00,114.37,115.5,114.07,114.19,6807677,100.6900739756,101.684913388,100.4259573175,100.5316039807,6807677,0.0,1.0
JPM,2019-10-08 00:00:00+00:00,111.82,113.06,111.66,113.06,11587216,98.4450823813,99.5367645684,98.3042201637,99.5367645684,11587216,0.0,1.0
JPM,2019-10-09 00:00:00+00:00,112.63,113.16,112.07,112.67,7331896,99.1581973584,99.6248034544,98.6651795965,99.1934129128,7331896,0.0,1.0
JPM,2019-10-10 00:00:00+00:00,114.21,115.4,113.0,113.14,11169000,100.5492117579,101.5968745019,99.4839412367,99.6071956772,11169000,0.0,1.0
JPM,2019-10-11 00:00:00+00:00,116.14,117.99,115.87,116.03,15187536,102.2483622587,103.8770816506,102.0106572664,102.1515194841,15187536,0.0,1.0
JPM,2019-10-14 00:00:00+00:00,116.45,116.87,115.66,115.85,8864899,102.5212828055,102.8910461269,101.8257756057,101.9930494892,8864899,0.0,1.0
JPM,2019-10-15 00:00:00+00:00,119.96,121.59,117.87,118.85,30519044,105.6114477058,107.0464815485,103.7714349874,104.6342160707,30519044,0.0,1.0
JPM,2019-10-16 00:00:00+00:00,119.68,120.62,119.38,119.96,11630767,105.3649388249,106.1925043538,105.1008221667,105.6114477058,11630767,0.0,1.0
JPM,2019-10-17 00:00:00+00:00,120.35,121.57,119.88,120.75,11063087,105.9547993614,107.0288737712,105.541016597,106.3069549056,11063087,0.0,1.0
JPM,2019-10-18 00:00:00+00:00,120.56,121.02,119.86,120.0,10417417,106.1396810221,106.544659898,105.5234088198,105.6466632603,10417417,0.0,1.0
JPM,2019-10-21 00:00:00+00:00,123.55,123.77,121.99,122.05,13269316,108.772043715,108.9657292643,107.3986370927,107.4514604243,13269316,0.0,1.0
JPM,2019-10-22 00:00:00+00:00,124.79,125.1,123.12,123.45,12654722,109.8637259021,110.1366464488,108.393476505,108.684004829,12654722,0.0,1.0
JPM,2019-10-23 00:00:00+00:00,125.12,125.15,124.17,124.2,9395088,110.154254226,110.1806658918,109.3178848085,109.3442964744,9395088,0.0,1.0
JPM,2019-10-24 00:00:00+00:00,125.03,125.66,124.07,125.29,8054250,110.0750192286,110.6296642107,109.2298459225,110.3039203323,8054250,0.0,1.0
JPM,2019-10-25 00:00:00+00:00,126.03,126.65,124.75,125.0,9053809,110.9554080891,111.5012491826,109.8285103476,110.0486075628,9053809,0.0,1.0
JPM,2019-10-28 00:00:00+00:00,126.51,127.21,126.4,126.57,9370791,111.3779947421,111.9942669445,111.2811519675,111.4308180738,9370791,0.0,1.0
JPM,2019-10-29 00:00:00+00:00,126.43,127.42,125.94,126.06,9680627,111.3075636333,112.1791486052,110.8761730916,110.9818197549,9680627,0.0,1.0
JPM,2019-10-30 00:00:00+00:00,125.73,126.26,124.92,126.05,8513252,110.6912914309,111.157897527,109.9781764539,110.9730158663,8513252,0.0,1.0
JPM,2019-10-31 00:00:00+00:00,124.92,125.73,123.86,125.49,11589021,109.9781764539,110.6912914309,109.0449642618,110.4799981044,11589021,0.0,1.0
JPM,2019-11-01 00:00:00+00:00,127.8,127.99,126.02,126.2,11675083,112.5136963722,112.6809702557,110.9466042005,111.1050741954,11675083,0.0,1.0
JPM,2019-11-04 00:00:00+00:00,128.82,129.42,128.56,129.08,9158648,113.4116930099,113.9399263262,113.1827919061,113.6405941136,9158648,0.0,1.0
JPM,2019-11-05 00:00:00+00:00,129.1,130.3,128.84,129.39,13740603,113.6582018908,114.7146685234,113.4293007871,113.9135146604,13740603,0.0,1.0
JPM,2019-11-06 00:00:00+00:00,129.3,129.84,128.58,128.69,11231073,113.8342796629,114.3096896476,113.2003996834,113.297242458,11231073,0.0,1.0
JPM,2019-11-07 00:00:00+00:00,130.0,131.29,129.92,130.43,13527401,114.4505518653,115.5862534953,114.3801207564,114.8291190753,13527401,0.0,1.0
JPM,2019-11-08 00:00:00+00:00,130.38,130.4,129.25,129.88,9293368,114.7850996323,114.8027074095,113.7902602199,114.344905202,9293368,0.0,1.0
JPM,2019-11-11 00:00:00+00:00,129.92,130.1,129.35,129.6,8679006,114.3801207564,114.5385907513,113.8782991059,114.0983963211,8679006,0.0,1.0
JPM,2019-11-12 00:00:00+00:00,129.16,130.62,129.01,129.63,9098990,113.7110252225,114.9963929588,113.5789668934,114.1248079869,9098990,0.0,1.0
JPM,2019-11-13 00:00:00+00:00,128.48,128.82,127.42,128.13,8096654,113.1123607973,113.4116930099,112.1791486052,112.8042246961,8096654,0.0,1.0
JPM,2019-11-14 00:00:00+00:00,128.6,128.84,127.59,127.72,8483395,113.2180074606,113.4293007871,112.3288147115,112.4432652633,8483395,0.0,1.0
JPM,2019-11-15 00:00:00+00:00,129.53,129.53,128.4,129.23,10163564,114.0367691008,114.0367691008,113.0419296885,113.7726524427,10163564,0.0,1.0
JPM,2019-11-18 00:00:00+00:00,130.62,130.65,128.99,129.56,8749271,114.9963929588,115.0228046246,113.5613591162,114.0631807667,8749271,0.0,1.0
JPM,2019-11-19 00:00:00+00:00,130.58,131.25,130.18,130.99,8822987,114.9611774044,115.5510379409,114.6090218602,115.3221368372,8822987,0.0,1.0
JPM,2019-11-20 00:00:00+00:00,129.63,130.62,128.94,130.3,11782789,114.1248079869,114.9963929588,113.5173396731,114.7146685234,11782789,0.0,1.0
JPM,2019-11-21 00:00:00+00:00,129.93,130.72,129.39,130.0,7568586,114.388924645,115.0844318448,113.9135146604,114.4505518653,7568586,0.0,1.0
JPM,2019-11-22 00:00:00+00:00,130.79,131.22,130.1,130.15,8166883,115.1460590651,115.5246262751,114.5385907513,114.5826101943,8166883,0.0,1.0
JPM,2019-11-25 00:00:00+00:00,131.49,132.07,130.87,131.25,10068496,115.7623312674,116.2729568065,115.2164901739,115.5510379409,10068496,0.0,1.0
JPM,2019-11-26 00:00:00+00:00,131.67,131.82,130.36,131.82,10494979,115.9208012623,116.0528595914,114.7674918551,116.0528595914,10494979,0.0,1.0
JPM,2019-11-27 00:00:00+00:00,132.06,132.43,131.65,132.29,6607522,116.2641529179,116.5898967963,115.9031934851,116.4666423558,6607522,0.0,1.0
JPM,2019-11-29 00:00:00+00:00,131.76,132.41,131.45,131.87,5712035,116.0000362598,116.5722890191,115.727115713,116.0968790344,5712035,0.0,1.0
JPM,2019-12-02 00:00:00+00:00,131.47,132.74,131.35,132.31,8615615,115.7447234902,116.862817343,115.639076827,116.484250133,8615615,0.0,1.0
JPM,2019-12-03 00:00:00+00:00,129.78,129.96,128.59,129.77,10648459,114.256866316,114.4153363109,113.209203572,114.2480624274,10648459,0.0,1.0
JPM,2019-12-04 00:00:00+00:00,132.34,132.47,129.99,130.38,10318220,116.5106617988,116.6251123507,114.4417479767,114.7850996323,10318220,0.0,1.0
JPM,2019-12-05 00:00:00+00:00,133.06,133.31,132.18,132.68,9587358,117.1445417784,117.3646389935,116.3697995812,116.8099940114,9587358,0.0,1.0
JPM,2019-12-06 00:00:00+00:00,135.04,135.78,134.65,134.69,10170616,118.8877117222,119.539199479,118.5443600666,118.579575621,10170616,0.0,1.0
JPM,2019-12-09 00:00:00+00:00,134.41,135.46,134.41,134.63,8497729,118.3330667401,119.2574750436,118.3330667401,118.5267522894,8497729,0.0,1.0
JPM,2019-12-10 00:00:00+00:00,134.5,134.77,132.88,133.25,7532859,118.4123017375,118.6500067299,116.9860717835,117.3118156619,7532859,0.0,1.0
JPM,2019-12-11 00:00:00+00:00,134.18,135.02,134.01,134.29,8414899,118.1305773022,118.870103945,117.9809111959,118.2274200768,8414899,0.0,1.0
JPM,2019-12-12 00:00:00+00:00,138.02,138.47,134.21,134.49,13716565,121.5112705265,121.9074455137,118.156988968,118.4034978489,13716565,0.0,1.0
JPM,2019-12-13 00:00:00+00:00,136.81,138.83,136.22,137.95,10589082,120.4460000053,122.2243855035,119.9265705776,121.4496433063,10589082,0.0,1.0
JPM,2019-12-16 00:00:00+00:00,137.34,138.84,137.32,138.38,11371373,120.9126061014,122.2331893921,120.8949983241,121.8282105163,11371373,0.0,1.0
JPM,2019-12-17 00:00:00+00:00,138.18,138.67,137.23,137.73,11546590,121.6521327442,122.0835232858,120.8157633267,121.255957757,11546590,0.0,1.0
JPM,2019-12-18 00:00:00+00:00,138.04,139.02,137.72,138.15,10381310,121.5288783037,122.391659387,121.2471538683,121.6257210784,10381310,0.0,1.0
JPM,2019-12-19 00:00:00+00:00,137.35,138.22,137.1,137.76,9350387,120.92140999,121.6873482986,120.7013127748,121.2823694228,9350387,0.0,1.0
JPM,2019-12-20 00:00:00+00:00,137.24,138.88,136.9,138.02,29954604,120.8245672153,122.2684049465,120.5252350027,121.5112705265,29954604,0.0,1.0
JPM,2019-12-23 00:00:00+00:00,137.2,137.91,136.88,137.6,9738389,120.7893516609,121.4144277518,120.5076272255,121.1415072051,9738389,0.0,1.0
JPM,2019-12-24 00:00:00+00:00,137.58,137.63,137.06,137.33,3324291,121.1238994279,121.1679188709,120.6660972204,120.9038022128,3324291,0.0,1.0
JPM,2019-12-26 00:00:00+00:00,139.04,139.1,137.78,137.89,6770873,122.4092671642,122.4620904958,121.2999772,121.3968199746,6770873,0.0,1.0
JPM,2019-12-27 00:00:00+00:00,139.14,139.77,138.67,139.3,7868174,122.4973060503,123.0519510324,122.0835232858,122.6381682679,7868174,0.0,1.0
JPM,2019-12-30 00:00:00+00:00,138.63,140.08,138.47,139.9,6962744,122.0483077314,123.3248715791,121.9074455137,123.1664015842,6962744,0.0,1.0
JPM,2019-12-31 00:00:00+00:00,139.4,139.48,138.29,138.51,7201567,122.726207154,122.7966382628,121.7489755188,121.9426610681,7201567,0.0,1.0
JPM,2020-01-02 00:00:00+00:00,141.09,141.1,139.26,139.79,10802713,124.2140643282,124.2228682168,122.6029527135,123.0695588096,10802713,0.0,1.0
JPM,2020-01-03 00:00:00+00:00,138.34,139.23,137.08,137.5,10386627,122.5853449363,123.3739885462,121.4688382526,121.8410071472,10386627,0.9,1.0
JPM,2020-01-06 00:00:00+00:00,138.23,138.27,136.5,136.56,10238065,122.4878721306,122.5233167872,120.9548907316,121.0080577165,10238065,0.0,1.0
JPM,2020-01-07 00:00:00+00:00,135.88,137.86,135.82,137.28,10545115,120.4054985539,122.1600090568,120.352331569,121.6460615358,10545115,0.0,1.0
JPM,2020-01-08 00:00:00+00:00,136.94,137.58,135.6,135.7,9695164,121.3447819544,121.9118964604,120.1573859575,120.2459975991,9695164,0.0,1.0
JPM,2020-01-09 00:00:00+00:00,137.44,138.23,137.04,138.05,9469028,121.7878401623,122.4878721306,121.433393596,122.3283711758,9469028,0.0,1.0
JPM,2020-01-10 00:00:00+00:00,136.07,137.25,135.81,137.21,10190307,120.5738606729,121.6194780433,120.3434704048,121.5840333867,10190307,0.0,1.0
JPM,2020-01-13 00:00:00+00:00,137.2,137.2,135.76,136.19,12130754,121.5751722225,121.5751722225,120.299164584,120.6801946427,12130754,0.0,1.0
JPM,2020-01-14 00:00:00+00:00,138.8,140.76,137.69,137.94,24905963,122.9929584875,124.7297466621,122.0093692662,122.2308983701,24905963,0.0,1.0
JPM,2020-01-15 00:00:00+00:00,136.72,138.6,136.15,137.85,16289273,121.149836343,122.8157352044,120.6447499861,122.1511478927,16289273,0.0,1.0
JPM,2020-01-16 00:00:00+00:00,137.25,137.9,136.84,137.45,10471626,121.6194780433,122.1954537134,121.2561703129,121.7967013264,10471626,0.0,1.0
JPM,2020-01-17 00:00:00+00:00,138.2,138.29,137.32,137.54,14668600,122.4612886381,122.5410391155,121.6815061924,121.8764518038,14668600,0.0,1.0
JPM,2020-01-21 00:00:00+00:00,136.84,138.07,136.69,137.19,8472375,121.2561703129,122.3460935041,121.1232528505,121.5663110584,8472375,0.0,1.0
JPM,2020-01-22 00:00:00+00:00,136.68,137.4,136.38,137.24,7548317,121.1143916864,121.7523955056,120.8485567617,121.6106168791,7548317,0.0,1.0
JPM,2020-01-23 00:00:00+00:00,136.54,136.74,134.72,135.71,9344956,120.9903353882,121.1675586713,119.3776035118,120.2548587632,9344956,0.0,1.0
JPM,2020-01-24 00:00:00+00:00,133.15,136.43,132.32,136.37,15164604,117.9864007393,120.8928625825,117.2509241143,120.8396955975,15164604,0.0,1.0
JPM,2020-01-27 00:00:00+00:00,132.03,132.94,129.71,130.27,12854512,116.9939503538,117.800316292,114.9381602695,115.4343854623,12854512,0.0,1.0
JPM,2020-01-28 00:00:00+00:00,134.43,134.97,132.48,132.84,13060214,119.1206297513,119.5991326157,117.3927027408,117.7117046504,13060214,0.0,1.0
JPM,2020-01-29 00:00:00+00:00,134.23,135.54,133.69,134.81,9324279,118.9434064681,120.1042189726,118.4649036037,119.4573539892,9324279,0.0,1.0
JPM,2020-01-30 00:00:00+00:00,135.89,136.13,132.69,132.69,9032548,120.4143597181,120.6270276578,117.5787871881,117.5787871881,9032548,0.0,1.0
JPM,2020-01-31 00:00:00+00:00,132.36,134.83,131.47,134.49,12776147,117.2863687709,119.4750763175,116.497725161,119.1737967362,12776147,0.0,1.0
JPM,2020-02-03 00:00:00+00:00,133.37,134.24,132.66,132.66,10021004,118.1813463507,118.9522676323,117.5522036956,117.5522036956,10021004,0.0,1.0
JPM,2020-02-04 00:00:00+00:00,135.29,136.6,135.08,135.55,9156096,119.8826898687,121.0435023731,119.6966054214,120.1130801367,9156096,0.0,1.0
JPM,2020-02-05 00:00:00+00:00,137.59,137.73,136.01,136.57,10150018,121.9207576246,122.0448139228,120.5206936879,121.0169188807,10150018,0.0,1.0
JPM,2020-02-06 00:00:00+00:00,137.61,138.29,137.11,138.24,8992226,121.9384799529,122.5410391155,121.4954217451,122.4967332948,8992226,0.0,1.0
JPM,2020-02-07 00:00:00+00:00,137.17,137.67,136.3,136.73,6379266,121.54858873,121.9916469378,120.7776674485,121.1586975072,6379266,0.0,1.0
JPM,2020-02-10 00:00:00+00:00,137.74,137.85,136.75,136.95,5958529,122.0536750869,122.1511478927,121.1764198355,121.3536431186,5958529,0.0,1.0
JPM,2020-02-11 00:00:00+00:00,138.0,138.82,137.78,138.26,6577580,122.284065355,123.0106808158,122.0891197436,122.5144556231,6577580,0.0,1.0
JPM,2020-02-12 00:00:00+00:00,138.0,139.29,137.8,138.6,7948022,122.284065355,123.4271555311,122.1068420719,122.8157352044,7948022,0.0,1.0
JPM,2020-02-13 00:00:00+00:00,137.88,138.34,136.4,137.75,7446249,122.1777313851,122.5853449363,120.86627909,122.0625362511,7446249,0.0,1.0
JPM,2020-02-14 00:00:00+00:00,137.46,138.19,136.94,137.84,6627562,121.8055624906,122.452427474,121.3447819544,122.1422867285,6627562,0.0,1.0
JPM,2020-02-18 00:00:00+00:00,135.64,137.71,135.05,137.34,8996386,120.1928306141,122.0270915945,119.6700219289,121.6992285207,8996386,0.0,1.0
JPM,2020-02-19 00:00:00+00:00,137.49,138.39,136.34,136.91,7070602,121.832145983,122.6296507571,120.8131121051,121.318198462,7070602,0.0,1.0
JPM,2020-02-20 00:00:00+00:00,137.49,138.36,136.53,137.17,7422767,121.832145983,122.6030672646,120.981474224,121.54858873,7422767,0.0,1.0
JPM,2020-02-21 00:00:00+00:00,135.81,136.92,134.92,136.55,9771933,120.3434704048,121.3270596261,119.5548267949,120.9991965524,9771933,0.0,1.0
JPM,2020-02-24 00:00:00+00:00,132.16,133.2,130.8,131.44,13609518,117.1091454878,118.03070656,115.9040271626,116.4711416686,13609518,0.0,1.0
JPM,2020-02-25 00:00:00+00:00,126.26,132.23,125.59,131.0,20788110,111.8810586357,117.1711736369,111.2873606372,116.0812504457,20788110,0.0,1.0
JPM,2020-02-26 00:00:00+00:00,126.64,128.95,126.34,126.93,24825561,112.2177828736,114.2647117937,111.9519479489,112.4747566341,24825561,0.0,1.0
JPM,2020-02-27 00:00:00+00:00,121.37,125.62,121.3,122.91,22990139,107.5479493633,111.3139441297,107.4859212142,108.9125686434,22990139,0.0,1.0
JPM,2020-02-28 00:00:00+00:00,116.11,118.49,112.66,117.52,45930484,102.8869770172,104.9959340863,99.8298753833,104.1364011632,45930484,0.0,1.0
JPM,2020-03-02 00:00:00+00:00,121.52,121.58,114.46,116.63,27348026,107.6808668257,107.7340338106,101.4248849314,103.3477575533,27348026,0.0,1.0
JPM,2020-03-03 00:00:00+00:00,116.96,122.95,116.24,120.97,32534974,103.6401759704,108.9480133,103.0021721512,107.1935027971,32534974,0.0,1.0
JPM,2020-03-04 00:00:00+00:00,119.85,120.19,114.7,118.33,25788150,106.2010524116,106.5023319929,101.6375528712,104.8541554598,25788150,0.0,1.0
JPM,2020-03-05 00:00:00+00:00,113.97,116.43,112.58,115.67,24848069,100.9906878878,103.1705342702,99.75898607,102.4970857943,24848069,0.0,1.0
JPM,2020-03-06 00:00:00+00:00,108.08,110.32,105.02,106.26,38153871,95.7714621998,97.7563629708,93.059945968,94.1587303234,38153871,0.0,1.0
JPM,2020-03-09 00:00:00+00:00,93.44,99.23,93.0,96.57,40283062,82.7987178752,87.9293319216,82.4088266523,85.572262256,40283062,0.0,1.0
JPM,2020-03-10 00:00:00+00:00,100.7,101.28,94.58,99.0,31064427,89.2319230525,89.7458705736,83.808890589,87.725525146,31064427,0.0,1.0
JPM,2020-03-11 00:00:00+00:00,95.96,100.05,94.55,97.7,38012372,85.0317312425,88.6559473824,83.7823070965,86.5735738057,38012372,0.0,1.0
JPM,2020-03-12 00:00:00+00:00,88.05,96.96,86.32,89.59,49692504,78.022550395,85.9178476581,76.489568996,79.387169675,49692504,0.0,1.0
JPM,2020-03-13 00:00:00+00:00,103.91,103.99,92.0,95.99,38399766,92.0763567467,92.1472460599,81.5227102367,85.058314735,38399766,0.0,1.0
JPM,2020-03-16 00:00:00+00:00,88.36,93.98,84.55,85.2,38463444,78.2972464838,83.2772207396,74.9211429403,75.4971186105,38463444,0.0,1.0
JPM,2020-03-17 00:00:00+00:00,93.76,97.44,87.5,90.89,35228522,83.0822751282,86.3431835376,77.5351863664,80.5391210153,35228522,0.0,1.0
JPM,2020-03-18 00:00:00+00:00,83.89,90.79,80.36,87.67,41348022,74.336306106,80.4505093738,71.2083151589,77.6858261571,41348022,0.0,1.0
JPM,2020-03-19 00:00:00+00:00,85.3,88.11,76.91,81.56,32161864,75.585730252,78.0757173799,68.151213525,72.2716548576,32161864,0.0,1.0
JPM,2020-03-20 00:00:00+00:00,83.5,89.46,82.48,86.3,30148033,73.9907207039,79.271974541,73.08688196,76.4718466677,30148033,0.0,1.0
JPM,2020-03-23 00:00:00+00:00,79.03,83.75,78.09,82.68,32482544,70.0297803261,74.2122498078,69.1968308955,73.2641052431,32482544,0.0,1.0
JPM,2020-03-24 00:00:00+00:00,88.43,90.1,82.9,84.9,34300265,78.3592746329,79.839089047,73.4590508546,75.2312836858,34300265,0.0,1.0
JPM,2020-03-25 00:00:00+00:00,91.73,95.15,84.54,89.24,38035335,81.2834588045,84.3139769459,74.9122817762,79.0770289296,38035335,0.0,1.0
JPM,2020-03-26 00:00:00+00:00,98.12,98.57,93.54,94.08,29820215,86.9457427002,87.3444950873,82.8873295167,83.3658323811,29820215,0.0,1.0
JPM,2020-03-27 00:00:00+00:00,91.13,94.84,90.55,93.19,30015761,80.7517889551,84.039280857,80.237841434,82.5771887713,30015761,0.0,1.0
JPM,2020-03-30 00:00:00+00:00,93.5,94.09,89.3,90.65,21651652,82.8518848601,83.3746935453,79.1301959145,80.3264530756,21651652,0.0,1.0
JPM,2020-03-31 00:00:00+00:00,90.03,94.17,89.34,92.05,23343919,79.7770608979,83.4455828586,79.1656405711,81.5670160574,23343919,0.0,1.0
JPM,2020-04-01 00:00:00+00:00,84.36,86.56,83.25,85.1,27991972,74.7527808214,76.7022369357,73.7691916,75.4085069689,27991972,0.0,1.0
JPM,2020-04-02 00:00:00+00:00,87.51,87.91,82.96,83.51,24008569,77.5440475306,77.8984940968,73.5122178395,73.9995818681,24008569,0.0,1.0
JPM,2020-04-03 00:00:00+00:00,84.05,87.48,82.77,86.0,21190825,75.2755895066,78.3475142181,74.1292152702,77.0220190073,21190825,0.9,1.0
JPM,2020-04-06 00:00:00+00:00,89.46,90.99,87.7,88.99,26803056,80.1208118651,81.4910873195,78.54454729,79.6998775751,26803056,0.0,1.0
JPM,2020-04-07 00:00:00+00:00,90.64,94.5,90.38,94.45,22554093,81.1776256142,84.6346604208,80.9447683475,84.5898801772,22554093,0.0,1.0
JPM,2020-04-08 00:00:00+00:00,94.3,94.86,90.55,92.1,22893337,84.4555394464,84.9570781748,81.0970211757,82.4852087276,22893337,0.0,1.0
JPM,2020-04-09 00:00:00+00:00,102.76,104.39,96.89,96.92,42053722,92.032356665,93.4921926067,86.7751560653,86.8020242115,42053722,0.0,1.0
JPM,2020-04-13 00:00:00+00:00,98.19,103.11,97.3,103.11,26846280,87.9394423992,92.3458183703,87.1423540629,92.3458183703,26846280,0.0,1.0
JPM,2020-04-14 00:00:00+00:00,95.5,102.0,93.64,101.02,46093623,85.530265293,91.3516969622,83.8644402308,90.4740041874,46093623,0.0,1.0
JPM,2020-04-15 00:00:00+00:00,90.79,92.03,90.13,91.15,30095291,81.3119663451,82.4225163866,80.7208671294,81.634384099,30095291,0.0,1.0
JPM,2020-04-16 00:00:00+00:00,87.33,90.57,87.05,90.23,31987735,78.2131734873,81.1149332732,77.9624041231,80.8104276166,31987735,0.0,1.0
JPM,2020-04-17 00:00:00+00:00,95.18,95.7,90.96,92.0,30154476,85.2436717339,85.7093862675,81.4642191733,82.3956482404,30154476,0.0,1.0
JPM,2020-04-20 00:00:00+00:00,91.71,94.71,90.46,92.47,23636658,82.1359228275,84.822737444,81.0164167372,82.8165825303,23636658,0.0,1.0
JPM,2020-04-21 00:00:00+00:00,89.05,91.38,88.33,88.62,23016693,79.7536138675,81.8403732196,79.1087783595,79.3685037724,23016693,0.0,1.0
JPM,2020-04-22 00:00:00+00:00,89.34,91.87,89.18,90.69,16651575,80.0133392804,82.279219607,79.8700425008,81.2224058578,16651575,0.0,1.0
JPM,2020-04-23 00:00:00+00:00,89.39,91.28,89.26,89.74,16579995,80.058119524,81.7508127324,79.9416908906,80.3715812293,16579995,0.0,1.0
JPM,2020-04-24 00:00:00+00:00,90.71,91.1,88.49,90.64,15808036,81.2403179553,81.5896038554,79.252075139,81.1776256142,15808036,0.0,1.0
JPM,2020-04-27 00:00:00+00:00,94.62,95.63,91.54,91.94,22964313,84.7421330055,85.6466939264,81.9836699992,82.3419119481,22964313,0.0,1.0
JPM,2020-04-28 00:00:00+00:00,95.29,98.36,95.03,97.81,20226623,85.3421882699,88.0916952274,85.1093310031,87.5991125477,20226623,0.0,1.0
JPM,2020-04-29 00:00:00+00:00,97.86,99.45,97.27,99.08,20424159,87.6438927914,89.0679045381,87.1154859168,88.7365307354,20424159,0.0,1.0
JPM,2020-04-30 00:00:00+00:00,95.76,96.84,94.55,95.6,19088881,85.7631225598,86.7303758217,84.6794406644,85.6198257802,19088881,0.0,1.0
JPM,2020-05-01 00:00:00+00:00,93.25,93.74,91.84,93.5,18566557,83.5151543306,83.954000718,82.2523514608,83.7390555487,18566557,0.0,1.0
JPM,2020-05-04 00:00:00+00:00,92.14,92.67,90.8,92.02,15714498,82.5210329225,82.9957035048,81.3209223938,82.4135603378,15714498,0.0,1.0
JPM,2020-05-05 00:00:00+00:00,92.0,94.21,91.9,93.65,18050548,82.3956482404,84.3749350079,82.3060877532,83.8733962795,18050548,0.0,1.0
JPM,2020-05-06 00:00:00+00:00,90.27,92.76,89.93,92.16,20953664,80.8462518115,83.0763079432,80.541746155,82.5389450199,20953664,0.0,1.0
JPM,2020-05-07 00:00:00+00:00,91.21,92.91,90.58,91.34,16760130,81.6881203914,83.2106486741,81.1238893219,81.8045490248,16760130,0.0,1.0
JPM,2020-05-08 00:00:00+00:00,92.7,94.08,92.11,92.8,20487319,83.0225716509,84.2585063745,82.4941647763,83.1121321381,20487319,0.0,1.0
JPM,2020-05-11 00:00:00+00:00,89.97,91.11,89.33,91.11,31870987,80.5775703499,81.5985599042,80.0043832317,81.5985599042,31870987,0.0,1.0
JPM,2020-05-12 00:00:00+00:00,87.03,90.79,86.9,90.15,27897255,77.9444920257,81.3119663451,77.8280633923,80.7387792269,27897255,0.0,1.0
JPM,2020-05-13 00:00:00+00:00,84.03,86.86,83.4,86.38,35428515,75.2576774091,77.7922391974,74.6934463397,77.3623488588,35428515,0.0,1.0
JPM,2020-05-14 00:00:00+00:00,87.52,88.11,82.4,82.72,35081581,78.383338413,78.9117452876,73.7978414675,74.0844350266,35081581,0.0,1.0
JPM,2020-05-15 00:00:00+00:00,85.9,87.28,85.3,86.85,26086370,76.9324585201,78.1683932437,76.3950955968,77.7832831487,26086370,0.0,1.0
